note_combination,chord_label,raw_values_per_combination,weighted_modulations_per_region_in_note_combinations,weighted_sum_per_region_normalized_tension_value,raw_t_score_summed_only_modulations,raw_t_score_summed_using_weighted_normalized_value,raw_t_score_summed_using_weighted_modulations_no_norm,normed_values_only_modulations,normed_values_weighted_modulations_only,normed_values_normed_weighted_modulations,method,harmonics_considered
"G2,G3",8v,"[[3.879013347763348, 0.0, 0.0, 2.4799532264298723, 3.9077364854824808, 4.380659174118086, 4.528551414017997, 3.7950679727946186, 6.160017389562921, 5.557809469474902, 6.147743365987746, 12.926812943510177, 7.903257918813512, 9.412823098813812, 10.601114046043545]]",,,81.68055985281302,,,0.0,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,F#3",M7,"[[0.44530443756449944, 0.11904761904761904, 0.8460791020573629, 5.571966518734253, 3.565185245872418, 3.385152451869036, 6.194777804026189, 4.794384301890359, 6.977148573353479, 5.080218093702412, 12.649332784780018, 6.5573122693066495, 8.340938842719028, 9.030545467735028, 11.490731304430156]]",,,85.04812481708849,,,0.09950027151733519,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,F3",m7,"[[0.36494565217391306, 0.4166666666666667, 1.1206709956709957, 3.163547410024056, 5.8950992683375905, 4.977780766536823, 5.3044298119358695, 5.211857323794495, 5.396123167599813, 5.915235486440393, 12.650458338923308, 7.796677583943703, 9.062509959510733, 9.438273087982, 10.464829428528278]]",,,87.17910494806863,,,0.16246360077153071,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,E3",M6,"[[0.11363636363636363, 1.2887254901960785, 0.6916634884312229, 3.809673582911906, 4.136871675627733, 6.583178912123757, 5.909001080749466, 4.948450007426653, 6.086335804251237, 11.473834635829018, 7.699320080336199, 7.882625115383561, 9.328327220296192, 9.09825258217202, 10.175187422226896]]",,,89.22508346159832,,,0.22291541677937332,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,D#3",m6,"[[0.13157894736842105, 0.9138257575757576, 0.7369855634561517, 5.0940672578233155, 4.334905367082478, 4.112864246569153, 8.02671005147617, 5.503796488991333, 13.922966899203606, 4.06319900168332, 8.612547970306418, 7.773686464165499, 9.323886779845692, 10.048847312817902, 14.107944429712164]]",,,96.70781253807738,,,0.44400501199094206,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,D3",P5,"[[2.2648809523809526, 0.0, 0.5789109631786977, 4.239317876526788, 5.636806789533435, 5.115358538053383, 7.82126272102884, 3.832543178748086, 12.561830667575048, 6.548541582518228, 7.972351361359808, 8.845831063071776, 9.258831586501023, 10.151730504748238, 12.78764144837977]]",,,97.61583923360408,,,0.47083416115609666,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,C#3",TT,"[[0.2512254901960784, 1.0297619047619047, 1.0370513242795851, 5.60109250381915, 4.8362231997075185, 5.8905766308032765, 5.1403725966604545, 14.17315074584559, 5.064590040555008, 7.368159393197252, 8.423858187866633, 10.664763481403506, 7.901134899373222, 7.283178917446652, 15.2046533123739]]",,,99.86979262828973,,,0.5374309386905407,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,C3",P4,"[[1.53125, 0.20869565217391306, 0.7566597489198108, 5.129227820944405, 6.458796092500999, 5.691263811269869, 12.769116763831732, 3.8752379839428905, 8.793907256445115, 6.989835156804129, 8.587463223182196, 8.996784534265183, 9.66552920604694, 12.770790828239676, 10.312352154340477]]",,,102.53691023290735,,,0.6162353355302059,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,B2",M3,"[[0.2357456140350877, 1.4289337474120085, 0.8056006493506493, 5.786185188911835, 5.347721750176657, 4.854677004114176, 13.369623569117948, 6.564291914058033, 9.896987032706006, 6.210158692917139, 9.19704589197539, 8.323886017364279, 9.57408694732527, 12.868448835437157, 11.281968322486057]]",,,105.74536117738768,,,0.7110343204087436,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,A#2",m3,"[[0.4238866396761134, 0.9930555555555556, 1.365061835010684, 5.662323488307806, 4.665964437441083, 12.325476743721122, 7.432061861259095, 6.804667329705188, 8.397916658635632, 8.352566433525345, 8.792691586150497, 9.089500881217466, 12.782916312404634, 9.671786837304571, 10.151655212393534]]",,,106.91153181230833,,,0.7454907588267362,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,A2",M2,"[[0.5482456140350878, 0.6220588235294118, 1.7294313476378693, 4.6638727790994245, 12.349541971018615, 6.77389882817262, 8.148520221739195, 6.245422040680488, 7.8132223674196, 7.947047646756558, 10.538254723993047, 8.09220669522443, 12.249158403646726, 10.033947116395964, 11.210440177428499]]",,,108.96526875677753,,,0.8061718104969104,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,G#2",m2,"[[0.6987766597867217, 0.5080463015245624, 0.9875457875457876, 12.240767593222499, 5.777519729974636, 6.439622978631426, 8.13472615976402, 8.063222367419602, 9.72820745916637, 6.302865113603437, 10.724204191192515, 12.452766601004924, 7.840392350858934, 9.792871634859958, 15.174725891714212]]",,,114.86626082026962,,,0.9805263719583334,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,G2",U,"[[9.539895444383767, 0.0, 0.0, 4.53417557413048, 7.1615765738426935, 7.615132775851749, 7.261963505751364, 6.5469031603109205, 9.409587300085683, 7.913688318176641, 8.386210421677005, 14.04311444760277, 9.180948835437158, 10.639211079728813, 13.292934072422396]]",,,115.52534150940144,,,1.0,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,25
"G2,G3",8v,"[[12, 0, 0, 18, 23, 24, 23, 25, 31, 32, 40, 45, 43, 42, 41]]","[[0, 0.0, 0.0, 18, 23, 16.799999999999997, 0, 25, 0, 0, 28.0, 0, 0, 0, 0]]",[0.27769423558897244],399.0,0.27769423558897244,110.8,0.0,0.0,0.0,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,F#3",M7,"[[3, 1, 6, 22, 22, 21, 31, 28, 36, 32, 46, 38, 41, 41, 41]]","[[0, 0.7, 4.199999999999999, 22, 22, 14.7, 0, 28, 0, 0, 32.199999999999996, 0, 0, 0, 0]]",[0.3026894865525672],409.0,0.3026894865525672,123.79999999999998,0.19230769230769232,0.20967741935483852,0.23702443116965913,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,F3",m7,"[[3, 2, 6, 20, 25, 27, 29, 30, 32, 34, 47, 42, 40, 38, 40]]","[[0, 1.4, 4.199999999999999, 20, 25, 18.9, 0, 30, 0, 0, 32.9, 0, 0, 0, 0]]",[0.31903614457831325],415.0,0.31903614457831325,132.4,0.3076923076923077,0.34838709677419377,0.392036170228436,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,E3",M6,"[[1, 6, 5, 23, 22, 30, 32, 30, 36, 40, 42, 40, 40, 36, 38]]","[[0, 4.199999999999999, 3.5, 23, 22, 21.0, 0, 30, 0, 0, 29.4, 0, 0, 0, 0]]",[0.3161520190023753],421.0,0.3161520190023753,133.1,0.4230769230769231,0.35967741935483877,0.3646866459106274,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,D3",P5,"[[8, 0, 5, 26, 30, 30, 37, 28, 45, 37, 40, 37, 37, 38, 35]]","[[0, 0.0, 3.5, 26, 30, 21.0, 0, 28, 0, 0, 28.0, 0, 0, 0, 0]]",[0.31524249422632794],433.0,0.31524249422632794,136.5,0.6538461538461539,0.4145161290322582,0.3560618238197702,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,D#3",m6,"[[1, 5, 5, 26, 26, 24, 37, 34, 52, 27, 42, 36, 38, 39, 39]]","[[0, 3.5, 3.5, 26, 26, 16.799999999999997, 0, 34, 0, 0, 29.4, 0, 0, 0, 0]]",[0.3229698375870069],431.0,0.3229698375870069,139.2,0.6153846153846154,0.4580645161290322,0.42933851014651414,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,C3",P4,"[[6, 2, 5, 30, 34, 34, 47, 27, 40, 35, 39, 36, 36, 36, 35]]","[[0, 1.4, 3.5, 30, 34, 23.799999999999997, 0, 27, 0, 0, 27.299999999999997, 0, 0, 0, 0]]",[0.332579185520362],442.0,0.332579185520362,147.0,0.8269230769230769,0.5838709677419357,0.5204618291774846,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,B2",M3,"[[2, 7, 5, 32, 34, 27, 49, 38, 42, 30, 38, 35, 38, 35, 34]]","[[0, 4.8999999999999995, 3.5, 32, 34, 18.9, 0, 38, 0, 0, 26.599999999999998, 0, 0, 0, 0]]",[0.3540358744394619],446.0,0.3540358744394619,157.9,0.9038461538461539,0.759677419354839,0.7239308598842104,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,C#3",TT,"[[2, 5, 7, 28, 29, 33, 33, 44, 34, 39, 38, 41, 34, 30, 40]]","[[0, 3.5, 4.8999999999999995, 28, 29, 23.099999999999998, 0, 44, 0, 0, 26.599999999999998, 0, 0, 0, 0]]",[0.36407322654462243],437.0,0.36407322654462243,159.1,0.7307692307692307,0.7790322580645163,0.8191128477202348,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,G2",U,"[[25, 0, 0, 32, 40, 38, 34, 34, 38, 34, 38, 36, 34, 34, 32]]","[[0, 0.0, 0.0, 32, 40, 26.599999999999998, 0, 34, 0, 0, 26.599999999999998, 0, 0, 0, 0]]",[0.35456570155902],449.0,0.35456570155902,159.2,0.9615384615384616,0.7806451612903226,0.7289550931601407,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,A#2",m3,"[[3, 5, 8, 34, 29, 44, 39, 36, 39, 34, 37, 36, 37, 33, 32]]","[[0, 3.5, 5.6, 34, 29, 30.799999999999997, 0, 36, 0, 0, 25.9, 0, 0, 0, 0]]",[0.36950672645739907],446.0,0.36950672645739907,164.79999999999998,0.9038461538461539,0.8709677419354839,0.8706375244663113,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,A2",M2,"[[3, 4, 11, 30, 41, 40, 40, 33, 36, 34, 39, 35, 34, 34, 34]]","[[0, 2.8, 7.699999999999999, 30, 41, 28.0, 0, 33, 0, 0, 27.299999999999997, 0, 0, 0, 0]]",[0.3790178571428572],448.0,0.3790178571428572,169.8,0.9423076923076923,0.9516129032258069,0.9608294710798683,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,G#2",m2,"[[5, 4, 7, 42, 36, 35, 40, 36, 40, 32, 38, 36, 32, 31, 37]]","[[0, 2.8, 4.8999999999999995, 42, 36, 24.5, 0, 36, 0, 0, 26.599999999999998, 0, 0, 0, 0]]",[0.38314855875831483],451.0,0.38314855875831483,172.79999999999998,1.0,1.0,1.0,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,25
"G2,G3",8v,"[[12, 0, 0, 18, 23, 24, 23, 25, 31, 32, 40, 45, 43, 42, 41]]",,,399.0,,,0.0,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,F#3",M7,"[[3, 1, 6, 22, 22, 21, 31, 28, 36, 32, 46, 38, 41, 41, 41]]",,,409.0,,,0.19230769230769232,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,F3",m7,"[[3, 2, 6, 20, 25, 27, 29, 30, 32, 34, 47, 42, 40, 38, 40]]",,,415.0,,,0.3076923076923077,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,E3",M6,"[[1, 6, 5, 23, 22, 30, 32, 30, 36, 40, 42, 40, 40, 36, 38]]",,,421.0,,,0.4230769230769231,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,D#3",m6,"[[1, 5, 5, 26, 26, 24, 37, 34, 52, 27, 42, 36, 38, 39, 39]]",,,431.0,,,0.6153846153846154,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,D3",P5,"[[8, 0, 5, 26, 30, 30, 37, 28, 45, 37, 40, 37, 37, 38, 35]]",,,433.0,,,0.6538461538461539,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,C#3",TT,"[[2, 5, 7, 28, 29, 33, 33, 44, 34, 39, 38, 41, 34, 30, 40]]",,,437.0,,,0.7307692307692307,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,C3",P4,"[[6, 2, 5, 30, 34, 34, 47, 27, 40, 35, 39, 36, 36, 36, 35]]",,,442.0,,,0.8269230769230769,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,A#2",m3,"[[3, 5, 8, 34, 29, 44, 39, 36, 39, 34, 37, 36, 37, 33, 32]]",,,446.0,,,0.9038461538461539,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,B2",M3,"[[2, 7, 5, 32, 34, 27, 49, 38, 42, 30, 38, 35, 38, 35, 34]]",,,446.0,,,0.9038461538461539,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,A2",M2,"[[3, 4, 11, 30, 41, 40, 40, 33, 36, 34, 39, 35, 34, 34, 34]]",,,448.0,,,0.9423076923076923,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,G2",U,"[[25, 0, 0, 32, 40, 38, 34, 34, 38, 34, 38, 36, 34, 34, 32]]",,,449.0,,,0.9615384615384616,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,G#2",m2,"[[5, 4, 7, 42, 36, 35, 40, 36, 40, 32, 38, 36, 32, 31, 37]]",,,451.0,,,1.0,,,Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0,25
"G2,G3",8v,"[[3, 28]]",,,31.0,,,0.0,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,D3",P5,"[[1, 40]]",,,41.0,,,0.2,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,F3",m7,"[[2, 40]]",,,42.0,,,0.22,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,E3",M6,"[[2, 43]]",,,45.0,,,0.28,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,C3",P4,"[[1, 45]]",,,46.0,,,0.3,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,F#3",M7,"[[15, 32]]",,,47.0,,,0.32,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,D#3",m6,"[[9, 40]]",,,49.0,,,0.36,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,C#3",TT,"[[14, 42]]",,,56.0,,,0.5,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,G2",U,"[[6, 52]]",,,58.0,,,0.54,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,B2",M3,"[[10, 50]]",,,60.0,,,0.58,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,A2",M2,"[[4, 61]]",,,65.0,,,0.68,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,A#2",m3,"[[3, 63]]",,,66.0,,,0.7,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,G#2",m2,"[[29, 52]]",,,81.0,,,1.0,,,Chan's method Vanilla Cap 0 with  distributive,26
"G2,G3",8v,"[[4.134173881673881, 0.0, 0.0, 2.7791513554870675, 4.16404594490178, 4.755885541082809, 4.909693470578718, 4.146870691706403, 6.606418085145438, 6.080121848253898, 6.793653100627258, 13.647885461250585, 8.658946865342072, 10.279987651839045, 11.322544228800318]]","[[0.0, 0.0, 0.0, 2.7791513554870675, 4.16404594490178, 3.329119878757966, 0.0, 4.146870691706403, 0.0, 0.0, 4.75555717043908, 0.0, 0.0, 0.0, 0.0]]",[0.21720525731133625],88.2793781266893,0.21720525731133625,19.174745041292297,0.0,0.0,0.0,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,26
"G2,D3",P5,"[[2.3554761904761907, 0.0, 0.7020674017058456, 4.608890591587859, 6.162279061114773, 5.519972879575518, 8.434113229869995, 4.285844905898009, 13.368303894278048, 7.13186005741316, 8.533236757805543, 9.566506410857803, 10.026570470876097, 11.179347343985787, 13.81581377298163]]","[[0.0, 0.0, 0.49144718119409186, 4.608890591587859, 6.162279061114773, 3.8639810157028625, 0.0, 4.285844905898009, 0.0, 0.0, 5.97326573046388, 0.0, 0.0, 0.0, 0.0]]",[0.24018961604583045],105.69028296842625,0.24018961604583045,25.385708485961473,0.4767232325640008,0.2675242676028742,0.16142417874529327,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,26
"G2,E3",M6,"[[0.11818181818181818, 1.3402745098039217, 0.7193300279684719, 4.162060526228382, 4.6023465426528425, 7.046506068608707, 6.345361123979445, 5.446388007723719, 6.629789236421287, 12.232788021262177, 8.332669695143851, 8.539921461990245, 10.212746858815644, 9.877623861929488, 11.041242538163589]]","[[0.0, 0.9381921568627452, 0.5035310195779303, 4.162060526228382, 4.6023465426528425, 4.932554248026094, 0.0, 5.446388007723719, 0.0, 0.0, 5.832868786600695, 0.0, 0.0, 0.0, 0.0]]",[0.27334400795529373],96.6472302988736,0.27334400795529373,26.41794128767241,0.22911787603242273,0.31198553786045335,0.3942747249627396,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,26
"G2,D#3",m6,"[[0.1368421052631579, 0.9503787878787879, 0.8664649859943977, 5.497829948136248, 4.7083015817657765, 4.47737881643192, 8.647778453535219, 5.923948348550987, 14.879885575171752, 4.538060295083986, 9.28827518556136, 8.438443446541642, 10.23106997721771, 10.88663453866395, 15.057976492614937]]","[[0.0, 0.6652651515151515, 0.6065254901960784, 5.497829948136248, 4.7083015817657765, 3.1341651715023437, 0.0, 5.923948348550987, 0.0, 0.0, 6.501792629892952, 0.0, 0.0, 0.0, 0.0]]",[0.2586627525440286],104.52926853841186,0.2586627525440286,27.037828321559537,0.4449338133947502,0.3386858760953381,0.2911650569885497,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,26
"G2,F#3",M7,"[[0.46311661506707946, 0.12380952380952381, 0.9799222661396574, 5.994845179483623, 3.907792655707315, 3.720558549943797, 6.5425689161872365, 5.286159673965973, 7.456234516287619, 5.683426817450509, 13.355306096171219, 7.244981571673118, 9.01656773841913, 9.903053836152031, 12.265801733077947]]","[[0.0, 0.08666666666666667, 0.6859455862977601, 5.994845179483623, 3.907792655707315, 2.604390984960658, 0.0, 5.286159673965973, 0.0, 0.0, 9.348714267319853, 0.0, 0.0, 0.0, 0.0]]",[0.3036029624839814],91.94414568953577,0.3036029624839814,27.91451501440185,0.1003440002134648,0.37644732285141674,0.6067899811379764,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,26
"G2,C3",P4,"[[1.5925000000000002, 0.21704347826086956, 0.9869261388766033, 5.5343969337821814, 6.917147936201039, 6.218914363720664, 13.579881434385003, 4.342580836633939, 9.476888843145607, 7.623238086885818, 9.167803857372641, 9.754041536550822, 10.487983707622151, 13.867336747083549, 11.277876543544398]]","[[0.0, 0.15193043478260868, 0.6908482972136223, 5.5343969337821814, 6.917147936201039, 4.3532400546044645, 0.0, 4.342580836633939, 0.0, 0.0, 6.417462700160849, 0.0, 0.0, 0.0, 0.0]]",[0.25582169067784294],111.04456044406528,0.25582169067784294,28.407607193378702,0.6233272424895766,0.39768623775031353,0.27121165807882447,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,26
